Player,Team,Position,Nationality,Foot,Height_cm,Age,Contract_years,Cost_eur,MarketValue_eur,Venta,Google_Trend,Media,Mediana,Máximo,Mínimo,Varianza,Twitter,Instagram,Minutos_jugados,Duelos_aéreos_ganados_ptg,Entradas_logradas_ptg,Tiros_interceptados_90,Interceptaciones_90,Faltas_90,Tarjetas_amarillas_90,Tarjetas_rojas_90,Goles_90,Remates_90,Tiros_portería_ptg,Asistencias_90,Centros_90,Regates_90,PassAccuracy_pct,ShortMedPassAccuracy_pct,LongPassAccuracy_pct,KeyPasses_per90,FinalThirdPasses_per90,PenaltyAreaPasses_per90,ThroughPasses_per90,ProgressivePasses_per90,FreeKicks_per90,Corners_per90,Player_key,League,Nacionalidad,Continent,PC1,Mean,Variance,Min,Max,Median,Player_pi,Sold_flag
Stuart Armstrong,Southampton,2,Scotland,1,184,27,3,8000000,8000000,0,0.01587301587301587,0.04550855665572801,0.02200577200577201,0.2857142857142857,0.001666666666666667,0.06034818843228567,0.0,38645.0,1540,35.14,0.0,0.0,2.22,1.11,0.12,0.0,0.18,1.87,37.5,0.06,1.11,2.34,80.76,83.45,60.61,0.12,4.15,2.16,0.82,5.44,0.0,0.76,Stuart Armstrong,Premier,Scotland,Europe,-0.7622561325611579,0.017749999999999995,0.0004584268867924528,0.0,0.11249999999999999,0.009,Stuart Armstrong,
Suat Serdar,Schalke 04,2,Germany,1,184,22,3,13000000,13000000,0,0.0119047619047619,0.02618596378513334,0.01374716553287982,0.2833333333333333,0.0,0.04373779365417416,0.0,0.0,1809,48.78,50.0,0.2,3.38,1.99,0.2,0.1,0.1,1.39,32.14,0.05,0.4,4.03,74.19,77.3,50.0,0.3,3.73,1.29,1.04,3.63,0.0,0.0,Suat Serdar,Bundesliga,Germany,Europe,-0.8154838075742504,0.013624999999999998,0.00013304186320754714,0.0,0.06749999999999999,0.009,Suat Serdar,
Suk Hyun-Jun,Reims,1,Korea Republic,1,190,27,3,3500000,3500000,0,0.001589319771137953,0.02392044919470825,0.01220238095238095,0.1111111111111111,0.0,0.0285505046768787,0.0,,856,40.0,0.0,0.0,2.0,2.52,0.32,0.0,0.32,2.0,36.84,0.0,1.37,2.21,68.91,75.96,25.0,0.11,2.0,1.16,0.32,1.26,0.0,0.0,Suk Hyun-Jun,Ligue 1,Korea Republic,Asia,-0.8560817735274914,0.007466666666666667,3.139622641509435e-05,0.0,0.028800000000000003,0.0064,Suk Hyun-Jun,
Suso,Milan,1,Spain,0,177,25,3,40000000,40000000,0,0.01748251748251748,0.03386514433041489,0.02418414918414918,0.1294117647058824,0.001666666666666667,0.03116219622428387,129542.0,,3185,17.86,0.0,0.03,1.86,0.88,0.25,0.03,0.2,2.66,41.49,0.23,4.97,8.96,80.77,87.44,72.59,1.16,5.68,6.36,1.55,9.95,0.88,2.4,Suso,Serie A,Spain,Europe,0.0878650186845984,0.18592592592592588,0.0167340321453529,0.04,0.72,0.16,Suso,
Sven Bender,Bayer Leverkusen,3,Germany,1,186,30,2,9000000,9000000,0,0.01098901098901099,0.04164721981796733,0.03348214285714286,0.1428571428571428,0.0001612903225806452,0.0339076939234048,0.0,0.0,2100,53.96,33.33,0.21,6.81,0.9,0.13,0.0,0.0,0.51,25.0,0.0,0.0,0.47,92.89,95.42,50.53,0.0,5.7,0.51,0.34,9.6,0.0,0.0,Sven Bender,Bundesliga,Germany,Europe,-0.8288493424858295,0.011614814814814814,2.585939902166316e-05,0.0056,0.0224,0.0112,Sven Bender,
Théo Valls,Nîmes,2,France,0,172,23,1,2500000,2500000,0,0.0005952380952380952,0.009151030240323774,0.0,0.3166666666666667,0.0,0.0461842324514477,0.0,,1891,36.54,20.0,0.14,3.24,0.95,0.1,0.0,0.0,0.81,23.53,0.0,0.81,1.05,81.48,86.24,55.41,0.19,6.09,1.19,0.33,5.81,0.0,0.0,Theo Valls,Ligue 1,France,Europe,-0.8967636066130231,0.0005874999999999999,1.7558978773584904e-06,0.0,0.0054,0.0,Theo Valls,
Theo Walcott,Everton,1,England,1,176,30,2,18000000,18000000,0,0.006993006993006993,0.01221064688264921,0.01020408163265306,0.04464285714285714,0.0007692307692307692,0.009793797298878176,2324541.0,2252662.0,2281,19.7,60.0,0.04,2.29,0.43,0.04,0.0,0.2,1.62,51.22,0.08,2.6,4.1,72.26,78.07,36.36,0.39,2.41,2.17,0.36,3.99,0.0,0.04,Theo Walcott,Premier,England,Europe,-0.43988127881655603,0.0725925925925926,0.001574283717679944,0.04,0.2,0.08,Theo Walcott,
Theodor Gebre Selassie,Werder Bremen,3,Czech Republic,1,181,32,2,2500000,2500000,0,0.01098901098901099,0.04096281897886411,0.02380952380952381,0.25,0.0,0.04663761764620694,25320.0,40543.0,2975,48.62,43.75,0.12,5.45,1.0,0.06,0.0,0.09,0.7,52.17,0.03,1.63,0.97,83.76,87.14,55.56,0.18,4.48,1.66,0.27,8.2,0.0,0.03,Theodor Gebre Selassie,Bundesliga,Czech Republic,Europe,-0.8398694707493684,0.010474074074074077,4.0290258560447245e-05,0.0,0.0336,0.0112,Theodor Gebre Selassie,
Thiago Alcántara,Bayern München,2,Spain,1,174,28,2,70000000,70000000,0,0.1428571428571428,0.1560923472971709,0.125,0.4285714285714285,0.03,0.08739387615186849,3262939.0,3559069.0625,2521,39.76,34.09,0.11,5.0,1.89,0.18,0.0,0.07,0.79,31.82,0.18,0.57,3.82,92.48,94.36,77.97,0.29,15.03,2.14,1.07,13.78,0.46,2.21,Thiago Alcantara,Bundesliga,Spain,Europe,1.0720758229529601,0.275,0.03290094339622641,0.15,0.8999999999999999,0.15,Thiago Alcantara,
Thiago Maia,Lille,2,Brazil,0,179,22,3,4000000,4000000,0,0.01984126984126984,0.04092740262370109,0.02059369202226345,0.6875,0.001811594202898551,0.09318664597683063,36016.0,,1118,51.16,22.22,0.4,5.23,1.45,0.32,0.0,0.0,0.24,33.33,0.08,0.16,1.13,86.79,89.55,62.26,0.32,9.42,1.13,0.56,8.94,0.0,0.0,Thiago Maia,Ligue 1,Brazil,South America,-0.7435708075243085,0.025166666666666664,0.0016973844339622638,0.00225,0.297,0.01575,Thiago Maia,
Thiago Rangel Cionek,SPAL,3,Brazil,1,183,33,1,800000,800000,0,0.03846153846153846,0.05082556063626508,0.04166666666666666,0.4285714285714285,0.0,0.06093700560725462,0.0,0.0,2711,50.0,15.0,0.5,6.71,1.76,0.4,0.07,0.0,0.37,9.09,0.07,0.66,0.73,85.12,90.71,58.11,0.17,6.81,1.29,0.37,9.96,0.0,0.0,Thiago Rangel Cionek,Serie A,Brazil,South America,-0.4244441531213093,0.03640000000000001,0.02308184754716981,0.0056,1.1199999999999999,0.0112,Thiago Rangel Cionek,
Thiago Silva,PSG,3,Brazil,1,183,34,1,10000000,10000000,0,0.1538461538461539,0.1462645482252388,0.125,0.631578947368421,0.01,0.09451178747818234,196987.0,15259025.0,2191,65.91,21.43,0.7,5.92,0.82,0.16,0.0,0.0,0.45,18.18,0.04,0.08,0.29,94.82,96.7,66.67,0.04,10.1,0.78,0.58,12.65,0.0,0.0,Thiago Silva,Ligue 1,Brazil,South America,1.8409313061054238,0.2540740740740742,0.1206132774283718,0.14,1.8200000000000003,0.14,Thiago Silva,
Thilo Kehrer,PSG,3,Germany,1,186,22,4,35000000,35000000,0,0.07692307692307693,0.08556712826036603,0.07142857142857142,0.5,0.005,0.07690053997685835,29594.0,348298.0,2029,56.1,60.0,0.35,5.06,1.15,0.18,0.0,0.04,0.62,28.57,0.09,0.49,0.62,93.32,94.64,51.72,0.18,5.1,0.53,0.31,7.63,0.0,0.0,Thilo Kehrer,Ligue 1,Germany,Europe,-0.25629895874068054,0.1192592592592593,0.01842208245981831,0.07,0.9800000000000001,0.07,Thilo Kehrer,
Thomas Delaney,Borussia Dortmund,2,Denmark,0,182,27,3,27000000,27000000,0,0.07142857142857142,0.06388411123777615,0.05555555555555555,0.2222222222222222,0.005,0.03934774856141816,0.0,131459.0,2405,51.28,28.57,0.15,5.28,1.68,0.26,0.0,0.11,1.12,33.33,0.15,0.64,1.31,88.28,91.69,59.72,0.11,8.35,1.16,0.71,7.19,0.04,0.0,Thomas Delaney,Bundesliga,Denmark,Europe,-0.10794833659963532,0.10416666666666667,0.0047582547169811315,0.075,0.44999999999999996,0.075,Thomas Delaney,
Thomas Foket,Reims,3,Belgium,1,177,24,4,6000000,6000000,0,0.007326007326007326,0.08138725776094127,0.01845238095238095,0.5833333333333334,0.0,0.1276290598576627,,,3061,30.77,14.29,0.06,4.67,1.47,0.21,0.0,0.0,0.03,0.0,0.0,1.71,1.15,78.16,85.3,41.44,0.15,4.12,1.56,0.38,6.79,0.0,0.03,Thomas Foket,Ligue 1,Belgium,Europe,-0.8745823881598901,0.00416,2.699918490566039e-05,0.0,0.03672,0.00324,Thomas Foket,
Thomas George Smith,Stoke City,3,England,1,186,27,3,3000000,3000000,0,0.001831501831501832,0.02847241393595598,0.0,0.4166666666666667,0.0,0.06957321021539743,0.0,,1219,52.17,31.25,0.22,5.24,0.66,0.07,0.07,0.0,0.15,0.0,0.0,1.99,0.22,78.0,85.86,50.0,0.22,5.32,1.77,0.66,7.97,0.0,0.0,Thomas George Smith,Premier,England,Europe,-0.8943883936275041,0.0011,2.3544e-06,0.0,0.0054,0.0,Thomas George Smith,
Thomas Lemar,Atlético Madrid,1,Guadeloupe,0,171,23,4,40000000,40000000,0,0.01048951048951049,0.01602719171416631,0.01105006105006105,0.08333333333333333,0.0007692307692307692,0.01491021277873872,0.0,954867.0,1900,25.0,33.33,0.05,3.55,1.14,0.19,0.0,0.09,1.23,38.46,0.09,1.61,5.35,86.13,89.34,66.0,0.43,5.35,2.75,0.76,5.92,0.52,2.32,Thomas Lemar,LaLiga,Guadeloupe,North America,0.15727262511373374,0.12148148148148147,0.017612858141160034,0.02,0.68,0.08,Thomas Lemar,
Thomas Mangani,Angers,2,France,0,183,32,1,2000000,2000000,0,0.002923976608187134,0.02998645317556843,0.003055646362282518,0.3958333333333333,0.0,0.08339701336309785,0.0,0.0,1695,32.14,50.0,0.05,3.72,0.69,0.11,0.05,0.16,1.06,50.0,0.0,1.43,0.96,85.71,89.73,58.33,0.32,8.81,2.12,0.85,11.47,2.12,2.12,Thomas Mangani,Ligue 1,France,Europe,-0.8888897335065431,0.0022700000000000003,1.3002384905660379e-05,0.0,0.0135,0.0,Thomas Mangani,
Thomas Meunier,PSG,3,Belgium,1,190,27,1,30000000,30000000,0,0.07692307692307693,0.09713528332585246,0.07417582417582418,0.75,0.01,0.1003931369404962,332952.0,965215.0,1679,52.63,25.0,0.05,4.34,1.18,0.11,0.0,0.16,0.96,44.44,0.16,3.75,1.55,83.33,90.53,45.45,0.91,4.02,4.02,0.7,7.29,0.0,0.11,Thomas Meunier,Ligue 1,Belgium,Europe,0.6533972949806452,0.14907407407407408,0.03698969252271139,0.07,1.2600000000000002,0.14,Thomas Meunier,
Thomas Monconduit,Amiens SC,2,France,1,184,28,2,3500000,3500000,0,0.003373015873015873,0.04931860499240682,0.003030035038070211,0.9500000000000001,0.0,0.1541671011258157,0.0,8361.833333333334,2999,54.46,31.25,0.3,4.89,1.47,0.18,0.0,0.0,0.54,27.78,0.03,0.15,2.73,82.63,85.53,57.64,0.18,8.76,1.11,1.02,7.83,0.63,0.03,Thomas Monconduit,Ligue 1,France,Europe,-0.882924509736406,0.002655,8.400693396226414e-06,0.0,0.0135,0.002565,Thomas Monconduit,
Thomas Müller,Bayern München,2,Germany,1,186,29,2,35000000,35000000,0,0.2142857142857143,0.2464624387762849,0.1742424242424243,1.368421052631579,0.02,0.2414293671197892,4163888.0,6647887.0,2473,38.98,22.73,0.11,3.13,0.91,0.04,0.0,0.22,2.11,44.83,0.33,3.42,2.37,76.58,81.89,55.38,1.13,3.49,4.73,1.67,5.9,0.0,0.22,Thomas Muller,Bundesliga,Germany,Europe,2.9091525083747767,0.4305555555555556,0.33711477987421384,0.15,3.9,0.3,Thomas Muller,
Thomas Partey,Atlético Madrid,2,Ghana,1,185,25,4,50000000,50000000,0,0.04365079365079366,0.1023938886176034,0.0601143648018648,0.5,0.002380952380952381,0.1169693929735527,66030.0,289374.0,2193,48.78,18.18,0.29,4.84,1.23,0.33,0.04,0.12,1.48,19.44,0.12,0.41,2.3,86.88,89.59,63.03,0.25,10.05,2.09,1.44,9.19,0.45,0.7,Thomas Partey,LaLiga,Ghana,Africa,-0.624884654363145,0.05366666666666667,0.0015457641509433963,0.009,0.2115,0.040499999999999994,Thomas Partey,
Tiago Manuel Dias Correia,Rayo Vallecano,1,Portugal,1,190,28,2,2000000,2000000,0,0.001907183725365543,0.009433304621736286,0.005917366946778711,0.1111111111111111,0.0004166666666666667,0.01540837215896407,0.0,0.0,1478,42.55,0.0,0.0,2.86,1.64,0.37,0.0,0.06,3.59,23.73,0.06,7.06,7.61,68.62,82.79,56.0,0.67,2.8,4.87,0.37,5.72,0.61,0.61,Tiago Manuel Dias Correia,LaLiga,Portugal,Europe,-0.8259244591974355,0.012829629629629628,3.453495457721873e-05,0.0016,0.032,0.0112,Tiago Manuel Dias Correia,
Tiémoué Bakayoko,Monaco,2,France,1,189,24,1,35000000,35000000,0,0.07142857142857142,0.09749274611089473,0.1,0.2222222222222222,0.01,0.04611679497278183,198247.0,1166275.0,2467,56.82,0.0,0.11,5.33,1.64,0.22,0.04,0.04,0.8,22.73,0.04,0.18,4.2,89.72,90.61,65.0,0.15,6.9,0.91,0.26,6.86,0.0,0.0,Tiemoue Bakayoko,Ligue 1,France,Europe,0.10346090854253531,0.15972222222222227,0.006165487421383648,0.075,0.6,0.15,Tiemoue Bakayoko,
Timo Werner,RB Leipzig,1,Germany,1,180,23,4,65000000,65000000,0,0.02097902097902098,0.033915504696568,0.03043981481481482,0.0879120879120879,0.0025,0.02089800455559151,0.0,892587.875,2592,16.67,0.0,0.03,1.46,0.87,0.03,0.0,0.56,3.47,38.0,0.21,2.64,6.18,72.09,78.01,45.0,0.59,2.08,2.36,0.63,3.47,0.0,0.1,Timo Werner,Bundesliga,Germany,Europe,0.8755184275796055,0.2348148148148148,0.05404053109713488,0.08,1.68,0.16,Timo Werner,
Timothée Kolodziejczak,Saint-Étienne,3,France,0,185,27,1,6000000,6000000,0,0.01098901098901099,0.03715093553868726,0.02326839826839827,0.2083333333333333,0.0,0.04045411069737119,31706.0,77115.0,3424,43.48,14.29,0.13,4.99,0.81,0.18,0.0,0.08,0.39,40.0,0.08,1.05,0.63,82.96,90.04,45.9,0.13,6.15,1.45,0.47,11.09,0.0,0.0,Timothee Kolodziejczak,Ligue 1,France,Europe,-0.8378140123514483,0.010474074074074077,0.00012667818308874915,0.0,0.0672,0.0084,Timothee Kolodziejczak,
Timothy Castagne,Atalanta,1,Belgium,1,185,23,2,18000000,18000000,0,0.002860775588048316,0.01488590929335405,0.005055147058823529,0.1666666666666667,0.0,0.02924535122871043,1524.0,21602.0,2136,39.22,37.5,0.21,4.55,0.84,0.13,0.0,0.17,0.72,52.94,0.13,2.82,3.58,85.04,89.57,60.0,0.29,3.29,2.7,0.25,8.17,0.0,0.0,Timothy Castagne,Serie A,Belgium,Europe,-0.8112237831616488,0.018874074074074074,0.0005083657302585604,0.0,0.1136,0.012,Timothy Castagne,
Timothy Fosu-Mensah,Manchester United,3,Netherlands,1,190,21,1,7000000,7000000,0,0.02197802197802198,0.1114612527196645,0.08333333333333333,0.7083333333333334,0.0005844535359438924,0.1231616249708802,635373.0,937184.0,841,34.78,18.18,0.43,4.28,0.75,0.32,0.0,0.0,0.32,33.33,0.0,2.25,2.14,83.0,91.2,42.55,0.21,4.49,2.68,1.18,9.2,0.11,0.0,Timothy Fosu-Mensah,Premier,Netherlands,Europe,-0.7457879566121633,0.02893333333333333,0.0006647728301886794,0.0056,0.19039999999999999,0.0224,Timothy Fosu-Mensah,
Tin Jedvaj,Augsburg,3,Croatia,1,185,23,1,7500000,7500000,0,0.02197802197802198,0.07102658817516593,0.02904040404040404,1.611111111111111,0.0,0.217509729619084,0.0,137853.0,1198,46.94,20.0,0.15,6.99,0.9,0.23,0.0,0.0,0.68,33.33,0.0,0.9,1.58,82.45,86.6,45.45,0.0,6.24,1.88,0.9,8.71,0.0,0.0,Tin Jedvaj,Bundesliga,Croatia,Europe,-0.7118007430087426,0.023437037037037037,0.002274575206149546,0.0,0.3248,0.0112,Tin Jedvaj,
Tobias Strobl,Borussia M'gladbach,3,Germany,1,188,29,1,7000000,7000000,0,0.004578754578754579,0.05923296546560436,0.01653439153439154,0.3333333333333333,0.0,0.09372221588863124,0.0,0.0,2397,42.05,47.06,0.45,4.02,1.05,0.15,0.0,0.0,0.23,33.33,0.11,0.08,0.49,91.34,94.3,67.3,0.23,7.77,1.13,1.05,9.27,0.04,0.0,Tobias Strobl,Bundesliga,Germany,Europe,-0.8879385630553109,0.0025799999999999994,1.925293584905661e-05,0.0,0.03024,0.00216,Tobias Strobl,
Toby Alderweireld,Tottenham Hotspur,3,Belgium,1,187,30,4,40000000,40000000,0,0.07692307692307693,0.1150093967043518,0.0698051948051948,1.0,0.01,0.1501496390706863,622581.0,403749.0,3108,51.52,37.5,0.43,5.53,0.29,0.09,0.0,0.0,0.38,30.77,0.0,0.17,0.14,89.5,95.28,60.06,0.06,10.05,1.51,1.3,11.35,0.0,0.0,Toby Alderweireld,Premier,Belgium,Europe,0.30752911411813355,0.15555555555555564,0.029893081761006295,0.07,1.12,0.14,Toby Alderweireld,
Tom Davies,Everton,2,England,1,180,20,4,15000000,15000000,0,0.01587301587301587,0.03300551788272221,0.02483076563958917,0.125,0.00184331797235023,0.02820650606063422,0.0,96914.71428571429,1094,24.24,33.33,0.08,3.87,1.65,0.25,0.0,0.0,0.58,28.57,0.0,0.49,3.04,81.97,85.84,42.5,0.08,6.42,1.56,0.9,5.35,0.0,0.0,Tom Davies,Premier,England,Europe,-0.7809440496428889,0.020416666666666663,0.00014496933962264148,0.0045,0.08549999999999999,0.018,Tom Davies,
Toma Bašić,Bordeaux,2,Croatia,0,189,22,3,5000000,5000000,0,0.003968253968253968,0.006021247278724523,0.00326797385620915,0.03401360544217687,0.0,0.007957447614082432,2844.0,19266.5,1410,41.67,33.33,0.06,2.87,1.53,0.19,0.0,0.13,1.34,33.33,0.0,0.57,2.62,84.82,87.95,63.83,0.26,5.23,1.4,0.89,5.68,1.34,1.79,Toma Basic,Ligue 1,Croatia,Europe,-0.8777759537033926,0.003958333333333334,8.385318396226413e-05,0.0,0.06749999999999999,0.00225,Toma Basic,
Tomás Eduardo Rincón Hernández,Torino,2,Venezuela,1,177,31,2,8000000,8000000,0,0.01587301587301587,0.02637190254297061,0.0170940170940171,0.2083333333333333,0.001052631578947368,0.03402250999238159,697157.0,842056.0,3002,57.93,18.18,0.12,4.8,2.1,0.45,0.0,0.09,0.9,33.33,0.0,1.08,2.55,84.29,89.66,64.8,0.21,6.87,1.92,0.96,6.87,0.39,0.0,Tomas Eduardo Rincon Hernandez,Serie A,Venezuela,South America,-0.8085521993164667,0.015624999999999998,9.559846698113206e-05,0.00225,0.045,0.013499999999999998,Tomas Eduardo Rincon Hernandez,
Tomás Pina,Deportivo Alavés,2,Spain,1,184,31,2,2500000,2500000,0,0.003968253968253968,0.01143298502146571,0.005701754385964912,0.08888888888888889,0.0,0.01848154775928285,0.0,,2471,45.31,13.33,0.11,5.17,2.08,0.47,0.0,0.07,0.44,25.0,0.0,0.36,1.02,88.99,91.51,63.86,0.15,5.43,0.95,0.47,5.9,0.0,0.0,Tomas Pina,LaLiga,Spain,Europe,-0.8735735304476396,0.005833333333333334,4.747641509433962e-05,0.0,0.036,0.0045,Tomas Pina,
Toni Kroos,Real Madrid,2,Germany,1,183,29,4,60000000,60000000,0,0.2857142857142857,0.3118835584953779,0.2311111111111111,1.736842105263158,0.03,0.3015379782717195,7529548.0,22339266.375,2342,43.59,20.0,0.08,2.38,0.85,0.08,0.0,0.0,1.11,31.03,0.15,0.81,1.19,92.88,95.05,79.7,0.31,12.11,2.23,0.81,11.11,1.73,4.65,Toni Kroos,LaLiga,Germany,Europe,5.100029090239069,0.6083333333333333,1.0718632075471697,0.3,6.45,0.3,Toni Kroos,
Toni Villa,Real Valladolid,1,Spain,1,172,24,4,4000000,4000000,0,0.0009535918626827716,0.003474804189216398,0.001670386904761905,0.02777777777777778,0.0,0.004900809303418301,0.0,13619.0,1826,17.86,28.57,0.0,2.12,1.43,0.15,0.0,0.1,1.63,39.39,0.1,2.56,6.85,77.59,83.73,51.72,0.44,3.35,2.46,0.79,4.04,0.05,0.0,Toni Villa,LaLiga,Spain,Europe,-0.874163134037057,0.005362962962962963,3.6338225017470304e-05,0.0,0.020800000000000003,0.0032,Toni Villa,
Tony Jantschke,Borussia M'gladbach,3,Germany,1,177,29,2,3000000,3000000,0,0.003663003663003663,0.05227021701933077,0.004298245614035088,0.5,0.0,0.0954214147292882,8970.0,19949.0,978,50.85,25.0,0.55,6.17,0.55,0.0,0.0,0.0,0.18,0.0,0.09,0.09,0.18,92.35,95.33,59.02,0.09,4.97,0.37,0.64,12.33,0.0,0.0,Tony Jantschke,Bundesliga,Germany,Europe,-0.8884329028337181,0.00234,6.7673207547169805e-06,0.0,0.00972,0.00216,Tony Jantschke,
Trent Alexander-Arnold,Liverpool,3,England,1,175,20,5,80000000,80000000,0,0.1538461538461539,0.1720622104339718,0.1180555555555556,1.428571428571429,0.01,0.212700906574761,467016.0,1458619.0,2593,30.0,25.0,0.07,4.82,0.49,0.1,0.0,0.03,0.9,30.77,0.45,5.14,1.74,76.0,85.94,50.53,0.8,10.1,5.52,2.12,15.03,0.87,2.57,Trent Alexander-Arnold,Premier,England,Europe,0.33280877198127157,0.21648148148148152,0.03924965059399023,0.07,1.4000000000000001,0.14,Trent Alexander-Arnold,
Tristan Dingomé,Reims,1,France,0,174,28,2,2500000,2500000,0,0.0,0.0003683548817033307,0.0,0.00510204081632653,0.0,0.0009246287507791931,0.0,0.0,1403,24.14,0.0,0.06,2.18,1.86,0.32,0.0,0.06,0.58,44.44,0.19,0.83,1.67,81.22,84.2,53.49,0.58,6.54,2.76,1.41,6.09,0.0,0.06,Tristan Dingome,Ligue 1,France,Europe,-0.8974064889006911,0.0005037037037037038,8.524388539482879e-07,0.0,0.0048000000000000004,0.0,Tristan Dingome,
Troy Deeney,Watford,1,England,1,183,30,2,10000000,10000000,0,0.003496503496503497,0.0108145871336705,0.008072916666666666,0.08823529411764706,0.0004166666666666666,0.01477372258167424,149217.0,141908.3571428571,2709,38.87,33.33,0.1,2.16,1.43,0.17,0.03,0.3,2.03,47.54,0.1,0.63,1.43,68.29,70.18,48.89,0.33,3.55,2.13,1.46,3.49,0.0,0.03,Troy Deeney,Premier,England,Europe,-0.595699072497371,0.06037037037037038,0.004641369671558349,0.02,0.36,0.04,Troy Deeney,
Tyler Adams,RB Leipzig,2,USA,1,176,20,4,13000000,13000000,0,0.01984126984126984,0.04288836520973071,0.02901785714285714,0.2,0.0,0.04621475465105154,12219.0,13634.45454545454,755,43.59,0.0,0.12,5.72,1.43,0.0,0.0,0.0,0.24,50.0,0.24,0.36,2.62,84.02,86.81,48.39,0.48,10.25,1.55,0.72,10.13,0.12,0.0,Tyler Adams,Bundesliga,USA,North America,-0.7759784493768619,0.024041666666666666,0.0004703012971698112,0.0,0.13499999999999998,0.020249999999999997,Tyler Adams,
Unai Bustinza,Leganés,3,Spain,1,175,27,2,4000000,4000000,0,0.01007326007326007,0.1010638672459159,0.03785714285714285,0.625,0.0,0.1450315117995948,0.0,0.0,2126,55.96,48.15,0.25,7.54,1.27,0.42,0.04,0.0,0.17,25.0,0.04,1.23,0.42,76.96,86.53,46.93,0.17,6.56,1.69,0.68,8.51,0.04,0.0,Unai Bustinza,LaLiga,Spain,Europe,-0.8748341494054409,0.004599999999999999,1.3784875471698114e-05,0.0,0.01728,0.00432,Unai Bustinza,
Unai Núñez,Athletic Club,3,Spain,1,186,22,4,15000000,15000000,0,0.01007326007326007,0.08501887766997954,0.0183531746031746,0.9523809523809524,0.0,0.1544757907483817,0.0,28837.5,1133,58.02,30.0,0.64,6.91,1.19,0.32,0.0,0.0,0.79,30.0,0.0,0.08,0.4,90.33,93.04,70.0,0.08,5.32,0.32,0.08,8.58,0.08,0.0,Unai Nunez,LaLiga,Spain,Europe,-0.8724272926019773,0.004579999999999999,1.8263411320754713e-05,0.0,0.0216,0.00432,Unai Nunez,
Valentin Eysseric,Fiorentina,1,France,1,181,27,3,3000000,3000000,0,0.001271455816910362,0.00667261544067071,0.001629237871376236,0.1068376068376068,0.0,0.01626119880396223,0.0,,619,35.71,0.0,0.15,2.62,2.47,0.29,0.0,0.15,1.45,30.0,0.15,1.45,2.33,79.51,83.41,64.29,0.44,3.78,2.91,1.6,4.07,1.45,2.47,Valentin Eysseric,Serie A,France,Europe,-0.8614298639403766,0.007555555555555555,0.0001561519496855346,0.0,0.08,0.0032,Valentin Eysseric,
Valère Germain,Olympique Marseille,1,France,1,180,29,2,7000000,7000000,0,0.003496503496503497,0.006847178678235124,0.005155187074829932,0.05128205128205128,0.0004166666666666666,0.008023014139046101,97365.0,158736.0,2314,38.11,40.0,0.08,1.91,0.86,0.04,0.0,0.31,1.87,41.67,0.08,1.01,0.47,80.66,84.24,76.92,0.16,1.48,0.78,0.31,1.17,0.0,0.0,Valere Germain,Ligue 1,France,Europe,-0.7111739996485458,0.0362962962962963,0.0007860237596086655,0.02,0.16,0.04,Valere Germain,
Valery Fernández Estrada,Girona,3,Spain,1,179,19,4,5000000,5000000,0,0.002747252747252747,0.03551384657866138,0.0,0.7333333333333333,0.0,0.1050789251862084,0.0,7069.0,956,38.89,33.33,0.09,3.95,0.75,0.19,0.0,0.0,0.28,33.33,0.09,3.01,4.33,82.71,90.61,71.43,0.19,2.73,2.45,0.38,5.55,0.0,0.0,Valery Fernandez Estrada,LaLiga,Spain,Europe,-0.8949903602415269,0.00124,5.431788679245283e-06,0.0,0.01188,0.0,Valery Fernandez Estrada,
Valon Behrami,Genoa,2,Kosovo,1,184,34,1,1000000,1000000,0,0.07142857142857142,0.06580802161994347,0.04166666666666666,0.3888888888888889,0.00857142857142857,0.06361010271269793,0.0,0.0,1438,53.49,28.57,0.63,6.13,2.94,0.38,0.0,0.06,0.5,25.0,0.0,0.25,0.94,83.64,88.07,32.26,0.0,3.13,0.5,0.25,3.44,0.0,0.0,Valon Behrami,Serie A,Kosovo,Europe,-0.6062335026379485,0.02345833333333333,0.003972744693396226,0.00225,0.44999999999999996,0.009,Valon Behrami,
Valter Birsa,Cagliari,1,Slovenia,0,184,32,1,2000000,2000000,0,0.002860775588048316,0.008952532861314097,0.006011082934159858,0.09722222222222222,0.0,0.01453790338087699,0.0,40684.0,1550,31.82,0.0,0.0,2.21,0.93,0.06,0.0,0.12,1.57,22.22,0.12,2.96,4.24,79.48,85.37,61.22,0.64,6.27,3.54,1.57,6.21,1.28,3.02,Valter Birsa,Serie A,Slovenia,Europe,-0.8206287594275836,0.015140740740740743,0.0003368296296296297,0.0,0.128,0.0112,Valter Birsa,
Vedad Ibišević,Hertha BSC,1,Bosnia and Herzegovina,1,188,34,1,2000000,2000000,0,0.002542911633820725,0.008948814023894663,0.003878066378066378,0.09803921568627451,0.0001041666666666667,0.01537119494975454,23638.0,48675.0,1872,40.68,55.56,0.05,1.54,1.78,0.19,0.05,0.48,2.21,41.3,0.1,0.53,1.49,75.34,78.95,50.0,0.24,2.21,1.59,0.82,2.12,0.0,0.0,Vedad Ibisevic,Bundesliga,Bosnia and Herzegovina,Europe,-0.8439367050002503,0.010133333333333334,0.00046302188679245304,0.0016,0.16,0.0064,Vedad Ibisevic,
