0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.8999999999999999,0.15,0.15,0.15,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.15,0.15,0.075,0.15,0.075,0.15,0.15,0.15,0.075,0.15,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.15,0.075,0.15,0.15,0.075,0.075
0.15,0.15,0.15,0.3,0.3,0.15,0.15,0.15,0.3,0.3,0.15,0.15,0.15,0.3,0.3,0.15,0.15,0.44999999999999996,0.15,0.15,0.15,0.15,0.075,0.15,0.075,0.075,0.15,0.15,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.075
0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.075,0.3,0.15,0.075,0.075,0.15,0.075,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.075,0.075,0.15,0.075,0.15,0.15,0.15,0.075,0.15,0.075,0.15,0.3,0.15,0.15
0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.44999999999999996,0.3,0.15,0.15,0.075,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.075,0.075,0.3,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.075,0.075,0.15,0.075,0.075
0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.15,0.15,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.075
0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.075,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.3,0.15,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.3,0.15
0.075,0.15,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.15,0.075,0.075,0.15,0.15,0.15,0.3,0.3,0.3,0.3,0.15,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.075,0.15,0.3,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15
0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.3,0.075,0.075,0.15,0.15,0.075,0.15,0.075,0.15,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.075,0.075,0.15,0.075,0.3,0.15,0.15,0.15,0.075,0.15,0.15,0.15,0.15,0.15,0.6,0.15,0.15,0.44999999999999996
0.15,0.15,0.075,0.15,0.44999999999999996,0.15,0.3,0.15,0.15,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.075,0.15,0.075,0.075,0.075,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.3,0.15,0.15,0.3,0.075,0.15,0.15,0.15,0.075,0.15,0.075,0.15,0.075,0.075,0.075,0.075,0.075
0.075,0.15,0.3,0.3,0.15,0.15,0.44999999999999996,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.15,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
0.09,0.09,0.049499999999999995,0.063,0.06749999999999999,0.049499999999999995,0.063,0.063,0.045,0.063,0.049499999999999995,0.06749999999999999,0.09449999999999999,0.13949999999999999,0.0765,0.126,0.08099999999999999,0.08549999999999999,0.0765,0.09899999999999999,0.09,0.05399999999999999,0.08549999999999999,0.09899999999999999,0.10799999999999998,0.058499999999999996,0.0765,0.09449999999999999,0.0765,0.08099999999999999,0.08549999999999999,0.09,0.06749999999999999,0.08099999999999999,0.06749999999999999,0.063,0.17099999999999999,0.1755,0.11249999999999999,0.11699999999999999,0.11249999999999999,0.11699999999999999,0.11699999999999999,0.13949999999999999,0.09899999999999999,0.08099999999999999,0.05399999999999999,0.063,0.063,0.045,0.05399999999999999,0.05399999999999999,0.08099999999999999,0.049499999999999995
0.09,0.049499999999999995,0.05399999999999999,0.036,0.058499999999999996,0.045,0.05399999999999999,0.040499999999999994,0.026999999999999996,0.31949999999999995,0.06749999999999999,0.08549999999999999,0.040499999999999994,0.072,0.049499999999999995,0.0765,0.063,0.08549999999999999,0.08549999999999999,0.072,0.063,0.05399999999999999,0.0225,0.08099999999999999,0.072,0.036,0.040499999999999994,0.09,0.049499999999999995,0.040499999999999994,0.040499999999999994,0.036,0.049499999999999995,0.045,0.072,0.049499999999999995,0.13499999999999998,0.1755,0.08099999999999999,0.09449999999999999,0.063,0.06749999999999999,0.09899999999999999,0.126,0.09,0.16199999999999998,0.072,0.072,0.0765,0.08549999999999999,0.09,0.026999999999999996,0.18899999999999997,0.2115
0.045,0.036,0.0315,0.0315,0.0315,0.036,0.0225,0.0315,0.0315,0.0315,0.0315,0.058499999999999996,0.049499999999999995,0.018,0.045,0.026999999999999996,0.049499999999999995,0.045,0.09449999999999999,0.063,0.072,0.0315,0.045,0.0315,0.036,0.0315,0.08549999999999999,0.16199999999999998,0.18899999999999997,0.11699999999999999,0.1485,0.09449999999999999,0.09899999999999999,0.08099999999999999,0.09,0.1845,0.11249999999999999,0.0765,0.08099999999999999,0.2115,0.058499999999999996,0.09,0.063,0.072,0.06749999999999999,0.063,0.045,0.040499999999999994,0.06749999999999999,0.05399999999999999,0.058499999999999996,0.09449999999999999,0.06749999999999999,0.06749999999999999
0.11249999999999999,0.0315,0.0315,0.0225,0.018,0.040499999999999994,0.0315,0.018,0.0315,0.040499999999999994,0.09449999999999999,0.0315,0.045,0.049499999999999995,0.09449999999999999,0.040499999999999994,0.045,0.1215,0.08549999999999999,0.13949999999999999,0.1485,0.16649999999999998,0.0765,0.05399999999999999,0.049499999999999995,0.045,0.045,0.08099999999999999,0.036,0.072,0.09,0.09449999999999999,0.058499999999999996,0.040499999999999994,0.045,0.063,0.072,0.08549999999999999,0.1215,0.1035,0.13049999999999998,0.049499999999999995,0.072,0.09,0.063,0.049499999999999995,0.0765,0.09,0.040499999999999994,0.026999999999999996,0.045,0.0315,0.058499999999999996,0.026999999999999996
0.13499999999999998,0.049499999999999995,0.0315,0.045,0.072,0.058499999999999996,0.08099999999999999,0.072,0.05399999999999999,0.072,0.049499999999999995,0.0765,0.06749999999999999,0.072,0.09,0.06749999999999999,0.036,0.09449999999999999,0.045,0.09,0.05399999999999999,0.072,0.09899999999999999,0.036,0.049499999999999995,0.063,0.049499999999999995,0.026999999999999996,0.049499999999999995,0.0315,0.058499999999999996,0.0315,0.040499999999999994,0.06749999999999999,0.06749999999999999,0.036,0.058499999999999996,0.058499999999999996,0.018,0.22049999999999997,0.08549999999999999,0.058499999999999996,0.1035,0.063,0.0765,0.08549999999999999,0.040499999999999994,0.06749999999999999,0.040499999999999994,0.05399999999999999,0.045,0.09899999999999999,0.058499999999999996,0.0315
0.026999999999999996,0.0315,0.0225,0.036,0.026999999999999996,0.0315,0.0225,0.126,0.049499999999999995,0.0315,0.040499999999999994,0.05399999999999999,0.063,0.049499999999999995,0.09,0.036,0.08549999999999999,0.040499999999999994,0.040499999999999994,0.09899999999999999,0.045,0.19799999999999998,0.09449999999999999,0.072,0.08099999999999999,0.058499999999999996,0.040499999999999994,0.09,0.036,0.11249999999999999,0.08099999999999999,0.08099999999999999,0.058499999999999996,0.06749999999999999,0.10799999999999998,0.2115,0.1035,0.040499999999999994,0.11699999999999999,0.063,0.11249999999999999,0.072,0.040499999999999994,0.08099999999999999,0.058499999999999996,0.06749999999999999,0.11699999999999999,0.1035,0.045,0.05399999999999999,0.036,0.06749999999999999,0.036,0.27449999999999997
0.0315,0.049499999999999995,0.058499999999999996,0.045,0.036,0.040499999999999994,0.049499999999999995,0.036,0.049499999999999995,0.036,0.0225,0.058499999999999996,0.063,0.049499999999999995,0.05399999999999999,0.036,0.026999999999999996,0.06749999999999999,0.144,0.11699999999999999,0.1755,0.063,0.0315,0.11699999999999999,0.072,0.09449999999999999,0.1575,0.08099999999999999,0.040499999999999994,0.06749999999999999,0.05399999999999999,0.045,0.10799999999999998,0.13049999999999998,0.058499999999999996,0.23399999999999999,0.153,0.072,0.09899999999999999,0.063,0.036,0.072,0.026999999999999996,0.072,0.11249999999999999,0.0765,0.11249999999999999,0.036,0.045,0.0765,0.040499999999999994,0.072,0.1035,0.08099999999999999
0.045,0.05399999999999999,0.09,0.43199999999999994,0.44999999999999996,0.1755,0.049499999999999995,0.06749999999999999,0.0315,0.072,0.026999999999999996,0.09449999999999999,0.049499999999999995,0.049499999999999995,0.0315,0.036,0.0315,0.040499999999999994,0.05399999999999999,0.13049999999999998,0.153,0.045,0.058499999999999996,0.058499999999999996,0.045,0.05399999999999999,0.063,0.045,0.058499999999999996,0.10799999999999998,0.040499999999999994,0.09899999999999999,0.0315,0.026999999999999996,0.036,0.036,0.0315,0.045,0.0225,0.0225,0.072,0.045,0.026999999999999996,0.058499999999999996,0.045,0.0315,0.08099999999999999,0.0225,0.10799999999999998,0.06749999999999999,0.018,0.045,0.0225,0.0315
0.10799999999999998,0.05399999999999999,0.06749999999999999,0.036,0.13049999999999998,0.045,0.049499999999999995,0.040499999999999994,0.058499999999999996,0.045,0.063,0.08099999999999999,0.09449999999999999,0.08549999999999999,0.08099999999999999,0.09449999999999999,0.058499999999999996,0.036,0.09,0.09899999999999999,0.0315,0.040499999999999994,0.09449999999999999,0.063,0.1035,0.063,0.0225,0.072,0.049499999999999995,0.05399999999999999,0.09449999999999999,0.072,0.08549999999999999,0.045,0.045,0.09899999999999999,0.09899999999999999,0.08099999999999999,0.072,0.072,0.049499999999999995,0.13499999999999998,0.036,0.072,0.026999999999999996,0.05399999999999999,0.058499999999999996,0.08549999999999999,0.040499999999999994,0.18,0.040499999999999994,0.049499999999999995,0.05399999999999999,0.026999999999999996
0.0315,0.040499999999999994,0.09899999999999999,0.08549999999999999,0.44999999999999996,0.16649999999999998,0.351,0.072,0.036,0.026999999999999996,0.13949999999999999,0.0315,0.05399999999999999,0.0315,0.049499999999999995,0.045,0.036,0.026999999999999996,0.0315,0.045,0.058499999999999996,0.0225,0.040499999999999994,0.0225,0.049499999999999995,0.049499999999999995,0.018,0.018,0.036,0.026999999999999996,0.026999999999999996,0.018,0.013499999999999998,0.072,0.06749999999999999,0.036,0.049499999999999995,0.05399999999999999,0.0315,0.040499999999999994,0.036,0.0225,0.0315,0.08549999999999999,0.0315,0.018,0.026999999999999996,0.018,0.0315,0.018,0.026999999999999996,0.026999999999999996,0.036,0.0315
0.040499999999999994,0.1215,0.06749999999999999,0.31949999999999995,0.288,0.44999999999999996,0.207,0.26999999999999996,0.13049999999999998,0.063,0.036,0.040499999999999994,0.0765,0.049499999999999995,0.0315,0.05399999999999999,0.063,0.0225,0.013499999999999998,0.0225,0.049499999999999995,0.018,0.036,0.018,0.018,0.058499999999999996,0.018,0.0225,0.009,0.013499999999999998,0.009,0.013499999999999998,0.018,0.013499999999999998,0.040499999999999994,0.026999999999999996,0.0315,0.0225,0.036,0.013499999999999998,0.018,0.009,0.013499999999999998,0.045,0.036,0.018,0.009,0.018,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.0315,0.009
0.11699999999999999,0.036,0.058499999999999996,0.126,0.1215,0.20249999999999999,0.144,0.049499999999999995,0.040499999999999994,0.049499999999999995,0.22049999999999997,0.049499999999999995,0.036,0.049499999999999995,0.036,0.026999999999999996,0.026999999999999996,0.3555,0.040499999999999994,0.045,0.05399999999999999,0.049499999999999995,0.13049999999999998,0.049499999999999995,0.040499999999999994,0.036,0.0225,0.018,0.026999999999999996,0.05399999999999999,0.026999999999999996,0.0315,0.013499999999999998,0.026999999999999996,0.009,0.009,0.0315,0.036,0.0315,0.0225,0.036,0.018,0.013499999999999998,0.11249999999999999,0.026999999999999996,0.0315,0.026999999999999996,0.0315,0.036,0.009,0.026999999999999996,0.026999999999999996,0.018,0.0225
0.040499999999999994,0.036,0.05399999999999999,0.036,0.013499999999999998,0.013499999999999998,0.036,0.063,0.045,0.026999999999999996,0.045,0.05399999999999999,0.045,0.0225,0.040499999999999994,0.0315,0.018,0.0315,0.013499999999999998,0.0225,0.0225,0.013499999999999998,0.026999999999999996,0.058499999999999996,0.026999999999999996,0.072,0.026999999999999996,0.036,0.4275,0.1575,0.0225,0.05399999999999999,0.058499999999999996,0.09449999999999999,0.018,0.1755,0.09449999999999999,0.0765,0.05399999999999999,0.05399999999999999,0.0315,0.036,0.018,0.026999999999999996,0.018,0.08099999999999999,0.08099999999999999,0.040499999999999994,0.243,0.13499999999999998,0.058499999999999996,0.040499999999999994,0.040499999999999994,0.0315
0.045,0.06749999999999999,0.06749999999999999,0.058499999999999996,0.036,0.045,0.0315,0.0225,0.036,0.05399999999999999,0.018,0.0315,0.018,0.09449999999999999,0.44999999999999996,0.09899999999999999,0.045,0.045,0.05399999999999999,0.049499999999999995,0.0315,0.049499999999999995,0.049499999999999995,0.049499999999999995,0.049499999999999995,0.045,0.018,0.040499999999999994,0.040499999999999994,0.0765,0.18899999999999997,0.036,0.049499999999999995,0.040499999999999994,0.045,0.0225,0.040499999999999994,0.126,0.058499999999999996,0.045,0.0315,0.045,0.0315,0.072,0.058499999999999996,0.063,0.0315,0.036,0.0315,0.040499999999999994,0.040499999999999994,0.0225,0.040499999999999994,0.036
0.018,0.049499999999999995,0.040499999999999994,0.18,0.207,0.16649999999999998,0.036,0.018,0.018,0.44999999999999996,0.08099999999999999,0.18,0.058499999999999996,0.10799999999999998,0.05399999999999999,0.036,0.026999999999999996,0.09899999999999999,0.0765,0.036,0.026999999999999996,0.018,0.026999999999999996,0.026999999999999996,0.026999999999999996,0.0225,0.018,0.018,0.040499999999999994,0.026999999999999996,0.05399999999999999,0.040499999999999994,0.0315,0.045,0.049499999999999995,0.018,0.036,0.0225,0.0315,0.018,0.018,0.018,0.040499999999999994,0.06749999999999999,0.05399999999999999,0.040499999999999994,0.036,0.0225,0.05399999999999999,0.036,0.026999999999999996,0.036,0.018,0.0225
0.126,0.072,0.05399999999999999,0.26549999999999996,0.153,0.22499999999999998,0.1575,0.0225,0.040499999999999994,0.05399999999999999,0.045,0.0225,0.026999999999999996,0.036,0.058499999999999996,0.0225,0.0225,0.018,0.036,0.0225,0.036,0.013499999999999998,0.08099999999999999,0.072,0.049499999999999995,0.036,0.036,0.013499999999999998,0.0225,0.018,0.009,0.0225,0.040499999999999994,0.0225,0.026999999999999996,0.0315,0.058499999999999996,0.026999999999999996,0.026999999999999996,0.036,0.0225,0.045,0.045,0.44999999999999996,0.045,0.018,0.049499999999999995,0.0225,0.013499999999999998,0.013499999999999998,0.045,0.013499999999999998,0.018,0.0225
0.0225,0.040499999999999994,0.009,0.0315,0.018,0.0315,0.026999999999999996,0.018,0.026999999999999996,0.018,0.018,0.063,0.16649999999999998,0.09,0.063,0.040499999999999994,0.0225,0.026999999999999996,0.049499999999999995,0.036,0.049499999999999995,0.063,0.058499999999999996,0.063,0.0315,0.036,0.026999999999999996,0.036,0.05399999999999999,0.05399999999999999,0.09,0.045,0.072,0.058499999999999996,0.05399999999999999,0.153,0.072,0.049499999999999995,0.045,0.10799999999999998,0.05399999999999999,0.0765,0.072,0.1035,0.063,0.1035,0.08549999999999999,0.09899999999999999,0.08099999999999999,0.0315,0.1215,0.049499999999999995,0.036,0.1035
0.018,0.009,0.009,0.018,0.009,0.009,0.013499999999999998,0.013499999999999998,0.026999999999999996,0.040499999999999994,0.049499999999999995,0.0315,0.026999999999999996,0.0225,0.17099999999999999,0.0315,0.049499999999999995,0.08099999999999999,0.018,0.026999999999999996,0.08549999999999999,0.1575,0.17099999999999999,0.1035,0.1845,0.1845,0.10799999999999998,0.045,0.045,0.09,0.049499999999999995,0.049499999999999995,0.0765,0.0765,0.05399999999999999,0.063,0.072,0.063,0.049499999999999995,0.049499999999999995,0.026999999999999996,0.0225,0.045,0.0315,0.049499999999999995,0.018,0.018,0.05399999999999999,0.0315,0.018,0.040499999999999994,0.040499999999999994,0.049499999999999995,0.045
0.049499999999999995,0.11249999999999999,0.0315,0.040499999999999994,0.0225,0.009,0.0225,0.0315,0.0225,0.049499999999999995,0.040499999999999994,0.040499999999999994,0.09899999999999999,0.036,0.036,0.0225,0.0225,0.026999999999999996,0.058499999999999996,0.045,0.040499999999999994,0.072,0.026999999999999996,0.0225,0.05399999999999999,0.09,0.072,0.072,0.036,0.040499999999999994,0.045,0.06749999999999999,0.026999999999999996,0.0765,0.0315,0.036,0.036,0.10799999999999998,0.040499999999999994,0.16199999999999998,0.0315,0.045,0.026999999999999996,0.045,0.06749999999999999,0.18,0.05399999999999999,0.045,0.026999999999999996,0.040499999999999994,0.026999999999999996,0.072,0.2115,0.049499999999999995
0.0765,0.09449999999999999,0.20249999999999999,0.058499999999999996,0.05399999999999999,0.06749999999999999,0.20249999999999999,0.06749999999999999,0.036,0.040499999999999994,0.0225,0.05399999999999999,0.0765,0.08549999999999999,0.06749999999999999,0.049499999999999995,0.0315,0.049499999999999995,0.0225,0.049499999999999995,0.040499999999999994,0.0225,0.049499999999999995,0.0225,0.040499999999999994,0.0225,0.0225,0.045,0.040499999999999994,0.013499999999999998,0.045,0.0225,0.0225,0.026999999999999996,0.09449999999999999,0.049499999999999995,0.0225,0.036,0.0765,0.063,0.072,0.063,0.049499999999999995,0.09449999999999999,0.0315,0.05399999999999999,0.063,0.058499999999999996,0.026999999999999996,0.036,0.009,0.045,0.013499999999999998,0.036
0.036,0.009,0.013499999999999998,0.0225,0.009,0.013499999999999998,0.018,0.036,0.049499999999999995,0.08099999999999999,0.252,0.0765,0.10799999999999998,0.049499999999999995,0.049499999999999995,0.0225,0.036,0.0225,0.049499999999999995,0.05399999999999999,0.036,0.0315,0.0225,0.018,0.0045,0.058499999999999996,0.0225,0.013499999999999998,0.009,0.0225,0.0225,0.013499999999999998,0.0225,0.036,0.013499999999999998,0.18899999999999997,0.22049999999999997,0.0225,0.040499999999999994,0.0765,0.05399999999999999,0.018,0.018,0.026999999999999996,0.0225,0.045,0.09,0.036,0.08099999999999999,0.2565,0.0225,0.0315,0.009,0.009
0.0765,0.036,0.049499999999999995,0.0225,0.0225,0.036,0.018,0.018,0.026999999999999996,0.026999999999999996,0.05399999999999999,0.049499999999999995,0.036,0.126,0.063,0.049499999999999995,0.072,0.0225,0.040499999999999994,0.040499999999999994,0.05399999999999999,0.0315,0.040499999999999994,0.13949999999999999,0.063,0.1755,0.144,0.058499999999999996,0.0315,0.0315,0.026999999999999996,0.040499999999999994,0.049499999999999995,0.058499999999999996,0.040499999999999994,0.045,0.06749999999999999,0.0765,0.049499999999999995,0.045,0.05399999999999999,0.049499999999999995,0.11699999999999999,0.063,0.0315,0.049499999999999995,0.026999999999999996,0.0225,0.040499999999999994,0.049499999999999995,0.036,0.0225,0.0225,0.040499999999999994
0.0315,0.018,0.018,0.018,0.036,0.013499999999999998,0.009,0.0225,0.026999999999999996,0.045,0.040499999999999994,0.06749999999999999,0.05399999999999999,0.036,0.08549999999999999,0.0315,0.0315,0.026999999999999996,0.026999999999999996,0.06749999999999999,0.026999999999999996,0.0315,0.06749999999999999,0.045,0.05399999999999999,0.05399999999999999,0.026999999999999996,0.058499999999999996,0.063,0.018,0.026999999999999996,0.0315,0.049499999999999995,0.040499999999999994,0.06749999999999999,0.049499999999999995,0.036,0.040499999999999994,0.058499999999999996,0.063,0.0765,0.026999999999999996,0.0315,0.44999999999999996,0.058499999999999996,0.05399999999999999,0.058499999999999996,0.24749999999999997,0.049499999999999995,0.026999999999999996,0.040499999999999994,0.018,0.0315,0.063
0.0315,0.063,0.036,0.05399999999999999,0.4185,0.44999999999999996,0.1215,0.063,0.036,0.036,0.026999999999999996,0.063,0.045,0.0315,0.09899999999999999,0.05399999999999999,0.045,0.0225,0.018,0.036,0.0225,0.045,0.036,0.018,0.026999999999999996,0.018,0.0225,0.040499999999999994,0.0315,0.0315,0.018,0.040499999999999994,0.0225,0.049499999999999995,0.026999999999999996,0.09899999999999999,0.040499999999999994,0.0315,0.0315,0.0045,0.026999999999999996,0.009,0.0315,0.013499999999999998,0.0225,0.013499999999999998,0.0315,0.026999999999999996,0.026999999999999996,0.0225,0.013499999999999998,0.009,0.018,0.0225
0.0225,0.045,0.040499999999999994,0.0765,0.058499999999999996,0.040499999999999994,0.026999999999999996,0.0225,0.058499999999999996,0.05399999999999999,0.063,0.10799999999999998,0.10799999999999998,0.13499999999999998,0.06749999999999999,0.036,0.063,0.058499999999999996,0.072,0.0315,0.0315,0.040499999999999994,0.063,0.026999999999999996,0.049499999999999995,0.045,0.0315,0.036,0.072,0.06749999999999999,0.040499999999999994,0.045,0.040499999999999994,0.018,0.040499999999999994,0.0765,0.045,0.040499999999999994,0.0225,0.036,0.0225,0.0315,0.0315,0.0315,0.0315,0.036,0.0315,0.036,0.09449999999999999,0.026999999999999996,0.0315,0.058499999999999996,0.06749999999999999,0.040499999999999994
0.009,0.009,0.009,0.0,0.0045,0.013499999999999998,0.0045,0.00225,0.013499999999999998,0.009,0.058499999999999996,0.27449999999999997,0.0315,0.0225,0.13949999999999999,0.049499999999999995,0.0315,0.013499999999999998,0.0045,0.00225,0.009,0.009,0.0315,0.013499999999999998,0.0225,0.013499999999999998,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.018,0.018,0.036,0.045,0.0045,0.1845,0.063,0.126,0.26099999999999995,0.20249999999999999,0.21599999999999997,0.13949999999999999,0.16199999999999998,0.018,0.036,0.0315,0.009,0.0045,0.013499999999999998,0.009,0.013499999999999998,0.009,0.009,0.009
0.0225,0.026999999999999996,0.036,0.036,0.1575,0.1485,0.0315,0.018,0.0225,0.009,0.018,0.0315,0.013499999999999998,0.026999999999999996,0.018,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0225,0.0225,0.0315,0.026999999999999996,0.026999999999999996,0.036,0.013499999999999998,0.018,0.013499999999999998,0.0225,0.040499999999999994,0.0225,0.049499999999999995,0.040499999999999994,0.040499999999999994,0.040499999999999994,0.144,0.09899999999999999,0.44999999999999996,0.049499999999999995,0.0225,0.026999999999999996,0.026999999999999996,0.040499999999999994,0.0225,0.040499999999999994,0.0225,0.013499999999999998,0.0765,0.0225,0.040499999999999994,0.040499999999999994,0.026999999999999996,0.063,0.036,0.018
0.013499999999999998,0.05399999999999999,0.13949999999999999,0.058499999999999996,0.036,0.0225,0.045,0.049499999999999995,0.0315,0.4185,0.11249999999999999,0.05399999999999999,0.0315,0.049499999999999995,0.063,0.026999999999999996,0.0225,0.045,0.0315,0.05399999999999999,0.040499999999999994,0.036,0.036,0.0315,0.040499999999999994,0.036,0.0225,0.0225,0.0225,0.026999999999999996,0.049499999999999995,0.0315,0.040499999999999994,0.018,0.009,0.036,0.040499999999999994,0.072,0.0315,0.026999999999999996,0.018,0.0315,0.0225,0.0225,0.013499999999999998,0.045,0.040499999999999994,0.036,0.0765,0.040499999999999994,0.0315,0.0315,0.026999999999999996,0.013499999999999998
0.17099999999999999,0.13499999999999998,0.0315,0.018,0.009,0.018,0.009,0.026999999999999996,0.036,0.0225,0.063,0.063,0.0315,0.0225,0.049499999999999995,0.045,0.026999999999999996,0.058499999999999996,0.11249999999999999,0.144,0.0315,0.036,0.063,0.0225,0.06749999999999999,0.049499999999999995,0.09899999999999999,0.06749999999999999,0.0315,0.026999999999999996,0.026999999999999996,0.045,0.036,0.0315,0.018,0.026999999999999996,0.045,0.045,0.049499999999999995,0.0315,0.026999999999999996,0.049499999999999995,0.009,0.018,0.026999999999999996,0.018,0.018,0.026999999999999996,0.0225,0.013499999999999998,0.036,0.045,0.0225,0.06749999999999999
0.049499999999999995,0.1845,0.1035,0.06749999999999999,0.05399999999999999,0.2115,0.17099999999999999,0.288,0.21599999999999997,0.306,0.1575,0.0315,0.036,0.0315,0.026999999999999996,0.0315,0.009,0.013499999999999998,0.0315,0.009,0.013499999999999998,0.0045,0.0045,0.013499999999999998,0.009,0.0225,0.009,0.0045,0.009,0.009,0.0045,0.009,0.009,0.009,0.0315,0.009,0.040499999999999994,0.0045,0.0045,0.026999999999999996,0.013499999999999998,0.0045,0.0225,0.0045,0.0045,0.0045,0.009,0.009,0.009,0.0045,0.0045,0.009,0.0045,0.009
0.10799999999999998,0.207,0.43649999999999994,0.09,0.040499999999999994,0.0315,0.036,0.058499999999999996,0.040499999999999994,0.036,0.08099999999999999,0.0315,0.040499999999999994,0.036,0.08549999999999999,0.018,0.06749999999999999,0.05399999999999999,0.045,0.036,0.0225,0.018,0.018,0.0315,0.018,0.0315,0.0225,0.018,0.045,0.0225,0.045,0.045,0.0315,0.018,0.036,0.018,0.08099999999999999,0.018,0.0315,0.036,0.045,0.040499999999999994,0.013499999999999998,0.018,0.009,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.009,0.009,0.013499999999999998,0.0045
0.026999999999999996,0.040499999999999994,0.058499999999999996,0.1575,0.072,0.252,0.44999999999999996,0.049499999999999995,0.049499999999999995,0.026999999999999996,0.063,0.0225,0.040499999999999994,0.0225,0.018,0.0045,0.018,0.018,0.036,0.018,0.013499999999999998,0.013499999999999998,0.018,0.009,0.018,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0225,0.018,0.013499999999999998,0.026999999999999996,0.026999999999999996,0.026999999999999996,0.018,0.036,0.013499999999999998,0.013499999999999998,0.009,0.018,0.009,0.013499999999999998,0.013499999999999998,0.018,0.009,0.0225,0.013499999999999998,0.009,0.018,0.009,0.018,0.00225,0.009,0.018
